ROI,Subject,Effect, LocalizerSize,EffectSize
4,326_FED_20150923a_3T2_PL2017,N, 162,0.193654
4,327_FED_20150923b_3T2_PL2017,S, 162,1.389825
4,327_FED_20150923b_3T2_PL2017,N, 162,0.036066
5,129_KAN_prod_08_PL2017,S, 294,0.732278
5,129_KAN_prod_08_PL2017,N, 294,-0.181871
5,140_KAN_prod_01_PL2017,S, 294,2.233413
5,140_KAN_prod_01_PL2017,N, 294,0.677179
5,147_KAN_prod_04_PL2017,S, 294,2.091252
5,147_KAN_prod_04_PL2017,N, 294,-0.916898
5,165_KAN_prod_07_PL2017,S, 294,1.501848
5,165_KAN_prod_07_PL2017,N, 294,-0.032007
5,072_KAN_prod_02_PL2017,S, 294,1.679319
5,072_KAN_prod_02_PL2017,N, 294,0.118221
5,127_KAN_prod_03_PL2017,S, 294,1.789361
5,127_KAN_prod_03_PL2017,N, 294,0.291026
5,050_FED_20150916b_3T2_PL2017,S, 294,2.140378
5,050_FED_20150916b_3T2_PL2017,N, 294,0.380712
5,189_FED_20150916a_3T2_PL2017,S, 294,1.028275
5,189_FED_20150916a_3T2_PL2017,N, 294,0.427159
5,214_FED_20151111b_3T1_PL2017,S, 294,2.415712
5,214_FED_20151111b_3T1_PL2017,N, 294,0.776874
5,215_FED_20160108a_3T1_PL2017,S, 294,1.517182
5,215_FED_20160108a_3T1_PL2017,N, 294,0.201702
5,326_FED_20150923a_3T2_PL2017,S, 294,1.023935
5,326_FED_20150923a_3T2_PL2017,N, 294,0.356964
5,327_FED_20150923b_3T2_PL2017,S, 294,1.018665
5,327_FED_20150923b_3T2_PL2017,N, 294,0.389204
6,129_KAN_prod_08_PL2017,S, 64,-0.124916
6,129_KAN_prod_08_PL2017,N, 64,-0.746186
6,140_KAN_prod_01_PL2017,S, 64,1.737401
6,140_KAN_prod_01_PL2017,N, 64,-1.869827
6,147_KAN_prod_04_PL2017,S, 64,0.641308
6,147_KAN_prod_04_PL2017,N, 64,-2.009069
6,165_KAN_prod_07_PL2017,S, 64,0.482549
6,165_KAN_prod_07_PL2017,N, 64,-0.247137
6,072_KAN_prod_02_PL2017,S, 64,-0.493422
