ROI,Subject,Effect, LocalizerSize,EffectSize
LH_postParietal,742_FED_20190320b_3T2_PL2017,SProd, 395,2.232046
LH_postParietal,742_FED_20190320b_3T2_PL2017,WProd, 395,2.791956
LH_postParietal,742_FED_20190320b_3T2_PL2017,SComp, 395,0.851569
LH_postParietal,742_FED_20190320b_3T2_PL2017,WComp, 395,2.329137
LH_postParietal,742_FED_20190320b_3T2_PL2017,Artic, 395,2.624840
LH_postParietal,742_FED_20190320b_3T2_PL2017,EvSem, 395,1.116268
LH_postParietal,746_FED_20190328a_3T2_PL2017,SProd, 395,1.618220
LH_postParietal,746_FED_20190328a_3T2_PL2017,WProd, 395,2.103418
LH_postParietal,746_FED_20190328a_3T2_PL2017,SComp, 395,-0.265348
LH_postParietal,746_FED_20190328a_3T2_PL2017,WComp, 395,-0.057536
LH_postParietal,746_FED_20190328a_3T2_PL2017,Artic, 395,0.659136
LH_postParietal,746_FED_20190328a_3T2_PL2017,EvSem, 395,-1.027977
LH_postParietal,747_FED_20190328b_3T2_PL2017,SProd, 395,1.162625
LH_postParietal,747_FED_20190328b_3T2_PL2017,WProd, 395,1.965684
LH_postParietal,747_FED_20190328b_3T2_PL2017,SComp, 395,-0.107749
LH_postParietal,747_FED_20190328b_3T2_PL2017,WComp, 395,0.676008
LH_postParietal,747_FED_20190328b_3T2_PL2017,Artic, 395,0.367154
LH_postParietal,747_FED_20190328b_3T2_PL2017,EvSem, 395,0.828557
LH_postParietal,748_FED_20190328c_3T2_PL2017,SProd, 395,2.744331
LH_postParietal,748_FED_20190328c_3T2_PL2017,WProd, 395,5.093728
LH_postParietal,748_FED_20190328c_3T2_PL2017,SComp, 395,1.418826
LH_postParietal,748_FED_20190328c_3T2_PL2017,WComp, 395,1.703232
LH_postParietal,748_FED_20190328c_3T2_PL2017,Artic, 395,3.296058
LH_postParietal,748_FED_20190328c_3T2_PL2017,EvSem, 395,1.248736
LH_postParietal,749_FED_20190404a_3T2_PL2017,SProd, 395,1.279505
LH_postParietal,749_FED_20190404a_3T2_PL2017,WProd, 395,1.161433
LH_postParietal,749_FED_20190404a_3T2_PL2017,SComp, 395,0.012260
LH_postParietal,749_FED_20190404a_3T2_PL2017,WComp, 395,0.678198
LH_postParietal,749_FED_20190404a_3T2_PL2017,Artic, 395,-1.461943
LH_postParietal,749_FED_20190404a_3T2_PL2017,EvSem, 395,1.917429
LH_postParietal,750_FED_20190404b_3T2_PL2017,SProd, 395,3.007488
LH_postParietal,750_FED_20190404b_3T2_PL2017,WProd, 395,3.920206
LH_postParietal,750_FED_20190404b_3T2_PL2017,SComp, 395,-0.110668
LH_postParietal,750_FED_20190404b_3T2_PL2017,WComp, 395,1.105915
LH_postParietal,750_FED_20190404b_3T2_PL2017,Artic, 395,2.501834
LH_postParietal,750_FED_20190404b_3T2_PL2017,EvSem, 395,0.951663
LH_postParietal,751_FED_20190404c_3T2_PL2017,SProd, 395,2.614437
LH_postParietal,751_FED_20190404c_3T2_PL2017,WProd, 395,3.887236
LH_postParietal,751_FED_20190404c_3T2_PL2017,SComp, 395,0.082533
LH_postParietal,751_FED_20190404c_3T2_PL2017,WComp, 395,1.268705
LH_postParietal,751_FED_20190404c_3T2_PL2017,Artic, 395,0.931493
