ROI,Subject,Effect, LocalizerSize,EffectSize
4,803_FED_20191120d_3T2_PL2017,N, 46,-0.042357
4,805_FED_20191204a_3T2_PL2017,S, 22,0.127634
4,805_FED_20191204a_3T2_PL2017,N, 22,0.677741
4,806_FED_20191204b_3T2_PL2017,S, 23,1.193169
4,806_FED_20191204b_3T2_PL2017,N, 23,1.016915
4,807_FED_20191204c_3T2_PL2017,S, 22,-0.259198
4,807_FED_20191204c_3T2_PL2017,N, 22,0.045743
4,797_FED_20200205a_3T2_PL2017,S, 100,-0.107828
4,797_FED_20200205a_3T2_PL2017,N, 100,-0.187866
4,261_FED_20200205b_3T2_PL2017,S, 16,2.363075
4,261_FED_20200205b_3T2_PL2017,N, 16,-0.430409
4,824_FED_20200130a_3T2_PL2017,S, 67,0.962021
4,824_FED_20200130a_3T2_PL2017,N, 67,0.745178
4,825_FED_20200130b_3T2_PL2017,S, 48,0.656958
4,825_FED_20200130b_3T2_PL2017,N, 48,0.917305
4,826_FED_20200130c_3T2_PL2017,S, 2,3.276733
4,826_FED_20200130c_3T2_PL2017,N, 2,2.746290
4,827_FED_20200130d_3T2_PL2017,S, 34,1.319667
4,827_FED_20200130d_3T2_PL2017,N, 34,0.430714
4,828_FED_20200205c_3T2_PL2017,S, 98,0.589390
4,828_FED_20200205c_3T2_PL2017,N, 98,0.704046
4,831_FED_20200213b_3T2_PL2017,S, 83,-0.264534
4,831_FED_20200213b_3T2_PL2017,N, 83,-0.932265
5,770_FED_20191120c_3T2_PL2017,S, 3,0.047463
5,770_FED_20191120c_3T2_PL2017,N, 3,-0.336598
5,788_FED_20191120b_3T2_PL2017,S, 17,0.924441
5,788_FED_20191120b_3T2_PL2017,N, 17,-0.882691
5,803_FED_20191120d_3T2_PL2017,S, 6,0.203177
5,803_FED_20191120d_3T2_PL2017,N, 6,-0.146119
5,805_FED_20191204a_3T2_PL2017,S, 2,1.115300
5,805_FED_20191204a_3T2_PL2017,N, 2,0.395372
5,806_FED_20191204b_3T2_PL2017,S, 13,0.797671
5,806_FED_20191204b_3T2_PL2017,N, 13,0.211934
5,807_FED_20191204c_3T2_PL2017,S, 0,0.000000
5,807_FED_20191204c_3T2_PL2017,N, 0,0.000000
5,797_FED_20200205a_3T2_PL2017,S, 2,-0.283644
5,797_FED_20200205a_3T2_PL2017,N, 2,-0.135753
5,261_FED_20200205b_3T2_PL2017,S, 14,1.972072
5,261_FED_20200205b_3T2_PL2017,N, 14,0.569118
5,824_FED_20200130a_3T2_PL2017,S, 15,0.178639
5,824_FED_20200130a_3T2_PL2017,N, 15,-0.017015
5,825_FED_20200130b_3T2_PL2017,S, 12,0.452389
5,825_FED_20200130b_3T2_PL2017,N, 12,0.284103
5,826_FED_20200130c_3T2_PL2017,S, 13,1.832400
5,826_FED_20200130c_3T2_PL2017,N, 13,1.010234
5,827_FED_20200130d_3T2_PL2017,S, 4,0.965647
5,827_FED_20200130d_3T2_PL2017,N, 4,0.658848
5,828_FED_20200205c_3T2_PL2017,S, 17,0.557423
5,828_FED_20200205c_3T2_PL2017,N, 17,0.465724
5,831_FED_20200213b_3T2_PL2017,S, 26,1.200806
5,831_FED_20200213b_3T2_PL2017,N, 26,-0.411416
6,770_FED_20191120c_3T2_PL2017,S, 1,0.163183
6,770_FED_20191120c_3T2_PL2017,N, 1,0.574028
6,788_FED_20191120b_3T2_PL2017,S, 1,-0.232338
6,788_FED_20191120b_3T2_PL2017,N, 1,-0.293853
6,803_FED_20191120d_3T2_PL2017,S, 32,1.470013
6,803_FED_20191120d_3T2_PL2017,N, 32,0.262409
6,805_FED_20191204a_3T2_PL2017,S, 5,0.888702
6,805_FED_20191204a_3T2_PL2017,N, 5,0.476718
6,806_FED_20191204b_3T2_PL2017,S, 12,0.263308
6,806_FED_20191204b_3T2_PL2017,N, 12,0.257113
6,807_FED_20191204c_3T2_PL2017,S, 6,-0.029675
6,807_FED_20191204c_3T2_PL2017,N, 6,-0.234482
6,797_FED_20200205a_3T2_PL2017,S, 1,-0.159741
6,797_FED_20200205a_3T2_PL2017,N, 1,-0.060927
6,261_FED_20200205b_3T2_PL2017,S, 29,2.447719
6,261_FED_20200205b_3T2_PL2017,N, 29,0.935723
6,824_FED_20200130a_3T2_PL2017,S, 14,0.409126
6,824_FED_20200130a_3T2_PL2017,N, 14,0.255477
6,825_FED_20200130b_3T2_PL2017,S, 11,-0.167123
6,825_FED_20200130b_3T2_PL2017,N, 11,0.253310
6,826_FED_20200130c_3T2_PL2017,S, 14,1.990798
6,826_FED_20200130c_3T2_PL2017,N, 14,1.814902
6,827_FED_20200130d_3T2_PL2017,S, 6,1.158712
6,827_FED_20200130d_3T2_PL2017,N, 6,0.980863
6,828_FED_20200205c_3T2_PL2017,S, 22,-0.177241
6,828_FED_20200205c_3T2_PL2017,N, 22,-0.621856
6,831_FED_20200213b_3T2_PL2017,S, 39,0.495452
6,831_FED_20200213b_3T2_PL2017,N, 39,-0.460686
7,770_FED_20191120c_3T2_PL2017,S, 3,0.317653
7,770_FED_20191120c_3T2_PL2017,N, 3,-1.340068
7,788_FED_20191120b_3T2_PL2017,S, 16,2.253034
7,788_FED_20191120b_3T2_PL2017,N, 16,1.152198
7,803_FED_20191120d_3T2_PL2017,S, 11,0.591036
7,803_FED_20191120d_3T2_PL2017,N, 11,-0.284403
7,805_FED_20191204a_3T2_PL2017,S, 7,0.838848
7,805_FED_20191204a_3T2_PL2017,N, 7,0.124716
7,806_FED_20191204b_3T2_PL2017,S, 15,0.713348
7,806_FED_20191204b_3T2_PL2017,N, 15,-0.229678
7,807_FED_20191204c_3T2_PL2017,S, 5,1.627038
7,807_FED_20191204c_3T2_PL2017,N, 5,0.743500
7,797_FED_20200205a_3T2_PL2017,S, 10,-0.032041
7,797_FED_20200205a_3T2_PL2017,N, 10,-0.304490
7,261_FED_20200205b_3T2_PL2017,S, 4,2.209196
7,261_FED_20200205b_3T2_PL2017,N, 4,0.048492
7,824_FED_20200130a_3T2_PL2017,S, 18,0.976864
7,824_FED_20200130a_3T2_PL2017,N, 18,0.583898
7,825_FED_20200130b_3T2_PL2017,S, 19,1.064233
7,825_FED_20200130b_3T2_PL2017,N, 19,1.036604
7,826_FED_20200130c_3T2_PL2017,S, 10,2.633892
7,826_FED_20200130c_3T2_PL2017,N, 10,1.755786
7,827_FED_20200130d_3T2_PL2017,S, 9,-0.147193
7,827_FED_20200130d_3T2_PL2017,N, 9,0.425357
7,828_FED_20200205c_3T2_PL2017,S, 12,-0.201602
7,828_FED_20200205c_3T2_PL2017,N, 12,-0.067803
7,831_FED_20200213b_3T2_PL2017,S, 25,-0.205078
7,831_FED_20200213b_3T2_PL2017,N, 25,-0.758048
8,770_FED_20191120c_3T2_PL2017,S, 4,0.099730
8,770_FED_20191120c_3T2_PL2017,N, 4,-0.060505
8,788_FED_20191120b_3T2_PL2017,S, 16,0.366004
8,788_FED_20191120b_3T2_PL2017,N, 16,-0.013898
8,803_FED_20191120d_3T2_PL2017,S, 4,0.229647
8,803_FED_20191120d_3T2_PL2017,N, 4,-0.112943
8,805_FED_20191204a_3T2_PL2017,S, 8,0.209128
8,805_FED_20191204a_3T2_PL2017,N, 8,-0.060403
8,806_FED_20191204b_3T2_PL2017,S, 12,0.004014
8,806_FED_20191204b_3T2_PL2017,N, 12,-0.164142
8,807_FED_20191204c_3T2_PL2017,S, 5,0.406467
8,807_FED_20191204c_3T2_PL2017,N, 5,0.193975
8,797_FED_20200205a_3T2_PL2017,S, 4,-0.029470
8,797_FED_20200205a_3T2_PL2017,N, 4,-0.091676
8,261_FED_20200205b_3T2_PL2017,S, 10,0.815995
8,261_FED_20200205b_3T2_PL2017,N, 10,0.614695
8,824_FED_20200130a_3T2_PL2017,S, 0,0.000000
8,824_FED_20200130a_3T2_PL2017,N, 0,0.000000
8,825_FED_20200130b_3T2_PL2017,S, 4,0.045234
8,825_FED_20200130b_3T2_PL2017,N, 4,-0.010408
8,826_FED_20200130c_3T2_PL2017,S, 12,-0.032040
8,826_FED_20200130c_3T2_PL2017,N, 12,0.052334
8,827_FED_20200130d_3T2_PL2017,S, 4,0.275817
8,827_FED_20200130d_3T2_PL2017,N, 4,0.256436
8,828_FED_20200205c_3T2_PL2017,S, 3,0.572615
8,828_FED_20200205c_3T2_PL2017,N, 3,0.378073
