ROI,Subject,Effect, LocalizerSize,EffectSize
1,770_FED_20191120c_3T2_PL2017,SProd, 627,3.803248
1,770_FED_20191120c_3T2_PL2017,EvSem, 627,0.971832
1,770_FED_20191120c_3T2_PL2017,WProd, 627,4.858710
1,770_FED_20191120c_3T2_PL2017,SComp, 627,0.750108
1,770_FED_20191120c_3T2_PL2017,WComp, 627,0.656115
1,770_FED_20191120c_3T2_PL2017,Artic, 627,5.282235
1,788_FED_20191120b_3T2_PL2017,SProd, 627,3.867694
1,788_FED_20191120b_3T2_PL2017,EvSem, 627,0.212429
1,788_FED_20191120b_3T2_PL2017,WProd, 627,4.736475
1,788_FED_20191120b_3T2_PL2017,SComp, 627,-0.021665
1,788_FED_20191120b_3T2_PL2017,WComp, 627,-0.250011
1,788_FED_20191120b_3T2_PL2017,Artic, 627,4.438818
1,803_FED_20191120d_3T2_PL2017,SProd, 627,4.251660
1,803_FED_20191120d_3T2_PL2017,EvSem, 627,1.360780
1,803_FED_20191120d_3T2_PL2017,WProd, 627,4.998529
1,803_FED_20191120d_3T2_PL2017,SComp, 627,1.922155
1,803_FED_20191120d_3T2_PL2017,WComp, 627,2.543587
1,803_FED_20191120d_3T2_PL2017,Artic, 627,6.955760
1,805_FED_20191204a_3T2_PL2017,SProd, 627,4.657918
1,805_FED_20191204a_3T2_PL2017,EvSem, 627,0.743523
1,805_FED_20191204a_3T2_PL2017,WProd, 627,6.011908
1,805_FED_20191204a_3T2_PL2017,SComp, 627,1.233464
1,805_FED_20191204a_3T2_PL2017,WComp, 627,0.977608
1,805_FED_20191204a_3T2_PL2017,Artic, 627,7.118761
1,806_FED_20191204b_3T2_PL2017,SProd, 627,0.057627
1,806_FED_20191204b_3T2_PL2017,EvSem, 627,0.164397
1,806_FED_20191204b_3T2_PL2017,WProd, 627,0.011702
1,806_FED_20191204b_3T2_PL2017,SComp, 627,0.235300
1,806_FED_20191204b_3T2_PL2017,WComp, 627,-0.126038
1,806_FED_20191204b_3T2_PL2017,Artic, 627,-0.254340
1,807_FED_20191204c_3T2_PL2017,SProd, 627,4.215731
1,807_FED_20191204c_3T2_PL2017,EvSem, 627,-0.379743
1,807_FED_20191204c_3T2_PL2017,WProd, 627,5.873612
1,807_FED_20191204c_3T2_PL2017,SComp, 627,1.970804
