ROI,Subject,Effect, LocalizerSize,EffectSize
1,770_FED_20191120c_3T2_PL2017,SProd, 167,2.250649
1,770_FED_20191120c_3T2_PL2017,EvSem, 167,3.568017
1,770_FED_20191120c_3T2_PL2017,WProd, 167,0.504190
1,770_FED_20191120c_3T2_PL2017,SComp, 167,0.023107
1,770_FED_20191120c_3T2_PL2017,WComp, 167,-0.485864
1,770_FED_20191120c_3T2_PL2017,Artic, 167,-0.545316
1,788_FED_20191120b_3T2_PL2017,SProd, 35,1.730350
1,788_FED_20191120b_3T2_PL2017,EvSem, 35,1.948328
1,788_FED_20191120b_3T2_PL2017,WProd, 35,0.998324
1,788_FED_20191120b_3T2_PL2017,SComp, 35,0.035338
1,788_FED_20191120b_3T2_PL2017,WComp, 35,0.059516
1,788_FED_20191120b_3T2_PL2017,Artic, 35,0.531518
1,803_FED_20191120d_3T2_PL2017,SProd, 53,1.759369
1,803_FED_20191120d_3T2_PL2017,EvSem, 53,2.117119
1,803_FED_20191120d_3T2_PL2017,WProd, 53,0.847162
1,803_FED_20191120d_3T2_PL2017,SComp, 53,0.231485
1,803_FED_20191120d_3T2_PL2017,WComp, 53,0.313739
1,803_FED_20191120d_3T2_PL2017,Artic, 53,0.275144
1,805_FED_20191204a_3T2_PL2017,SProd, 149,4.056638
1,805_FED_20191204a_3T2_PL2017,EvSem, 149,2.910312
1,805_FED_20191204a_3T2_PL2017,WProd, 149,1.755045
1,805_FED_20191204a_3T2_PL2017,SComp, 149,1.330409
1,805_FED_20191204a_3T2_PL2017,WComp, 149,1.503112
1,805_FED_20191204a_3T2_PL2017,Artic, 149,1.709238
1,806_FED_20191204b_3T2_PL2017,SProd, 139,-0.085131
1,806_FED_20191204b_3T2_PL2017,EvSem, 139,0.268238
1,806_FED_20191204b_3T2_PL2017,WProd, 139,0.192169
1,806_FED_20191204b_3T2_PL2017,SComp, 139,0.373218
1,806_FED_20191204b_3T2_PL2017,WComp, 139,0.122093
1,806_FED_20191204b_3T2_PL2017,Artic, 139,-0.076749
1,807_FED_20191204c_3T2_PL2017,SProd, 7,2.308093
1,807_FED_20191204c_3T2_PL2017,EvSem, 7,2.633801
1,807_FED_20191204c_3T2_PL2017,WProd, 7,1.251026
1,807_FED_20191204c_3T2_PL2017,SComp, 7,-0.283863
1,807_FED_20191204c_3T2_PL2017,WComp, 7,-0.407410
1,807_FED_20191204c_3T2_PL2017,Artic, 7,-0.590544
