ROI,Subject,Effect, LocalizerSize,EffectSize
LH_postParietal,770_FED_20191120c_3T2_PL2017,SProd, 395,1.316606
LH_postParietal,770_FED_20191120c_3T2_PL2017,WProd, 395,1.795118
LH_postParietal,770_FED_20191120c_3T2_PL2017,SComp, 395,0.290089
LH_postParietal,770_FED_20191120c_3T2_PL2017,WComp, 395,-0.076717
LH_postParietal,770_FED_20191120c_3T2_PL2017,Artic, 395,1.404459
LH_postParietal,770_FED_20191120c_3T2_PL2017,EvSem, 395,1.771405
LH_postParietal,803_FED_20191120d_3T2_PL2017,SProd, 395,1.645642
LH_postParietal,803_FED_20191120d_3T2_PL2017,WProd, 395,2.793772
LH_postParietal,803_FED_20191120d_3T2_PL2017,SComp, 395,0.628984
LH_postParietal,803_FED_20191120d_3T2_PL2017,WComp, 395,0.586174
LH_postParietal,803_FED_20191120d_3T2_PL2017,Artic, 395,3.069573
LH_postParietal,803_FED_20191120d_3T2_PL2017,EvSem, 395,1.886795
LH_postParietal,797_FED_20200205a_3T2_PL2017,SProd, 395,0.180510
LH_postParietal,797_FED_20200205a_3T2_PL2017,WProd, 395,0.163940
LH_postParietal,797_FED_20200205a_3T2_PL2017,SComp, 395,0.314242
LH_postParietal,797_FED_20200205a_3T2_PL2017,WComp, 395,0.470920
LH_postParietal,797_FED_20200205a_3T2_PL2017,Artic, 395,0.447843
LH_postParietal,797_FED_20200205a_3T2_PL2017,EvSem, 395,0.617354
LH_postParietal,788_FED_20191120b_3T2_PL2017,SProd, 395,0.977063
LH_postParietal,788_FED_20191120b_3T2_PL2017,WProd, 395,1.692204
LH_postParietal,788_FED_20191120b_3T2_PL2017,SComp, 395,-0.022859
LH_postParietal,788_FED_20191120b_3T2_PL2017,WComp, 395,-0.064327
LH_postParietal,788_FED_20191120b_3T2_PL2017,Artic, 395,1.892155
LH_postParietal,788_FED_20191120b_3T2_PL2017,EvSem, 395,0.429659
LH_postParietal,805_FED_20191204a_3T2_PL2017,SProd, 395,5.017493
LH_postParietal,805_FED_20191204a_3T2_PL2017,WProd, 395,4.474125
LH_postParietal,805_FED_20191204a_3T2_PL2017,SComp, 395,0.815471
LH_postParietal,805_FED_20191204a_3T2_PL2017,WComp, 395,1.429039
LH_postParietal,805_FED_20191204a_3T2_PL2017,Artic, 395,5.679588
LH_postParietal,805_FED_20191204a_3T2_PL2017,EvSem, 395,1.468307
LH_postParietal,806_FED_20191204b_3T2_PL2017,SProd, 395,0.834789
LH_postParietal,806_FED_20191204b_3T2_PL2017,WProd, 395,-0.167469
LH_postParietal,806_FED_20191204b_3T2_PL2017,SComp, 395,0.096141
LH_postParietal,806_FED_20191204b_3T2_PL2017,WComp, 395,0.322741
LH_postParietal,806_FED_20191204b_3T2_PL2017,Artic, 395,0.210814
LH_postParietal,806_FED_20191204b_3T2_PL2017,EvSem, 395,0.991460
LH_postParietal,807_FED_20191204c_3T2_PL2017,SProd, 395,2.501047
LH_postParietal,807_FED_20191204c_3T2_PL2017,WProd, 395,3.401951
LH_postParietal,807_FED_20191204c_3T2_PL2017,SComp, 395,0.819900
LH_postParietal,807_FED_20191204c_3T2_PL2017,WComp, 395,0.459762
LH_postParietal,807_FED_20191204c_3T2_PL2017,Artic, 395,3.604691
LH_postParietal,807_FED_20191204c_3T2_PL2017,EvSem, 395,2.170436
LH_postParietal,261_FED_20200205b_3T2_PL2017,SProd, 395,1.185556
LH_postParietal,261_FED_20200205b_3T2_PL2017,WProd, 395,0.991294
LH_postParietal,261_FED_20200205b_3T2_PL2017,SComp, 395,-0.341126
LH_postParietal,261_FED_20200205b_3T2_PL2017,WComp, 395,0.069435
LH_postParietal,261_FED_20200205b_3T2_PL2017,Artic, 395,1.079028
LH_postParietal,261_FED_20200205b_3T2_PL2017,EvSem, 395,1.472438
LH_postParietal,824_FED_20200130a_3T2_PL2017,SProd, 395,2.109216
LH_postParietal,824_FED_20200130a_3T2_PL2017,WProd, 395,2.304544
LH_postParietal,824_FED_20200130a_3T2_PL2017,SComp, 395,-0.852198
LH_postParietal,824_FED_20200130a_3T2_PL2017,WComp, 395,0.560552
LH_postParietal,824_FED_20200130a_3T2_PL2017,Artic, 395,3.324367
LH_postParietal,824_FED_20200130a_3T2_PL2017,EvSem, 395,2.178466
LH_postParietal,825_FED_20200130b_3T2_PL2017,SProd, 395,0.720230
LH_postParietal,825_FED_20200130b_3T2_PL2017,WProd, 395,2.494481
LH_postParietal,825_FED_20200130b_3T2_PL2017,SComp, 395,-0.178440
LH_postParietal,825_FED_20200130b_3T2_PL2017,WComp, 395,0.547143
LH_postParietal,825_FED_20200130b_3T2_PL2017,Artic, 395,2.621536
LH_postParietal,825_FED_20200130b_3T2_PL2017,EvSem, 395,0.834082
LH_postParietal,826_FED_20200130c_3T2_PL2017,SProd, 395,1.536851
LH_postParietal,826_FED_20200130c_3T2_PL2017,WProd, 395,2.514101
LH_postParietal,826_FED_20200130c_3T2_PL2017,SComp, 395,-0.765182
LH_postParietal,826_FED_20200130c_3T2_PL2017,WComp, 395,0.195428
LH_postParietal,826_FED_20200130c_3T2_PL2017,Artic, 395,1.725050
LH_postParietal,826_FED_20200130c_3T2_PL2017,EvSem, 395,2.053977
LH_postParietal,827_FED_20200130d_3T2_PL2017,SProd, 395,2.117211
LH_postParietal,827_FED_20200130d_3T2_PL2017,WProd, 395,3.463110
LH_postParietal,827_FED_20200130d_3T2_PL2017,SComp, 395,1.723092
LH_postParietal,827_FED_20200130d_3T2_PL2017,WComp, 395,1.721401
LH_postParietal,827_FED_20200130d_3T2_PL2017,Artic, 395,3.011067
LH_postParietal,827_FED_20200130d_3T2_PL2017,EvSem, 395,2.723457
LH_postParietal,828_FED_20200205c_3T2_PL2017,SProd, 395,1.065914
LH_postParietal,828_FED_20200205c_3T2_PL2017,WProd, 395,0.408169
LH_postParietal,828_FED_20200205c_3T2_PL2017,SComp, 395,-0.116783
LH_postParietal,828_FED_20200205c_3T2_PL2017,WComp, 395,0.400640
LH_postParietal,828_FED_20200205c_3T2_PL2017,Artic, 395,1.460152
LH_postParietal,828_FED_20200205c_3T2_PL2017,EvSem, 395,0.535350
LH_postParietal,831_FED_20200213b_3T2_PL2017,SProd, 395,0.057772
LH_postParietal,831_FED_20200213b_3T2_PL2017,WProd, 395,0.220420
LH_postParietal,831_FED_20200213b_3T2_PL2017,SComp, 395,0.345620
LH_postParietal,831_FED_20200213b_3T2_PL2017,WComp, 395,0.268692
LH_postParietal,831_FED_20200213b_3T2_PL2017,Artic, 395,0.167401
LH_postParietal,831_FED_20200213b_3T2_PL2017,EvSem, 395,0.175874
LH_midParietal,770_FED_20191120c_3T2_PL2017,SProd, 86,1.483944
LH_midParietal,770_FED_20191120c_3T2_PL2017,WProd, 86,2.260403
LH_midParietal,770_FED_20191120c_3T2_PL2017,SComp, 86,0.162135
LH_midParietal,770_FED_20191120c_3T2_PL2017,WComp, 86,-1.046313
LH_midParietal,770_FED_20191120c_3T2_PL2017,Artic, 86,2.356332
LH_midParietal,770_FED_20191120c_3T2_PL2017,EvSem, 86,0.982370
LH_midParietal,803_FED_20191120d_3T2_PL2017,SProd, 86,1.315926
LH_midParietal,803_FED_20191120d_3T2_PL2017,WProd, 86,2.062853
LH_midParietal,803_FED_20191120d_3T2_PL2017,SComp, 86,0.497033
LH_midParietal,803_FED_20191120d_3T2_PL2017,WComp, 86,0.160231
LH_midParietal,803_FED_20191120d_3T2_PL2017,Artic, 86,1.584889
LH_midParietal,803_FED_20191120d_3T2_PL2017,EvSem, 86,1.404918
LH_midParietal,797_FED_20200205a_3T2_PL2017,SProd, 86,0.306410
LH_midParietal,797_FED_20200205a_3T2_PL2017,WProd, 86,0.268815
LH_midParietal,797_FED_20200205a_3T2_PL2017,SComp, 86,0.406648
LH_midParietal,797_FED_20200205a_3T2_PL2017,WComp, 86,0.493472
LH_midParietal,797_FED_20200205a_3T2_PL2017,Artic, 86,0.614373
LH_midParietal,797_FED_20200205a_3T2_PL2017,EvSem, 86,0.808482
LH_midParietal,788_FED_20191120b_3T2_PL2017,SProd, 86,-0.000302
LH_midParietal,788_FED_20191120b_3T2_PL2017,WProd, 86,0.478001
LH_midParietal,788_FED_20191120b_3T2_PL2017,SComp, 86,0.297057
LH_midParietal,788_FED_20191120b_3T2_PL2017,WComp, 86,0.497346
LH_midParietal,788_FED_20191120b_3T2_PL2017,Artic, 86,0.843184
LH_midParietal,788_FED_20191120b_3T2_PL2017,EvSem, 86,0.189011
LH_midParietal,805_FED_20191204a_3T2_PL2017,SProd, 86,4.612585
LH_midParietal,805_FED_20191204a_3T2_PL2017,WProd, 86,4.504189
LH_midParietal,805_FED_20191204a_3T2_PL2017,SComp, 86,1.789634
LH_midParietal,805_FED_20191204a_3T2_PL2017,WComp, 86,2.234890
LH_midParietal,805_FED_20191204a_3T2_PL2017,Artic, 86,6.026711
LH_midParietal,805_FED_20191204a_3T2_PL2017,EvSem, 86,2.606473
LH_midParietal,806_FED_20191204b_3T2_PL2017,SProd, 86,1.284672
LH_midParietal,806_FED_20191204b_3T2_PL2017,WProd, 86,0.220055
LH_midParietal,806_FED_20191204b_3T2_PL2017,SComp, 86,0.470884
LH_midParietal,806_FED_20191204b_3T2_PL2017,WComp, 86,0.460360
LH_midParietal,806_FED_20191204b_3T2_PL2017,Artic, 86,0.197495
LH_midParietal,806_FED_20191204b_3T2_PL2017,EvSem, 86,1.274857
LH_midParietal,807_FED_20191204c_3T2_PL2017,SProd, 86,3.251122
LH_midParietal,807_FED_20191204c_3T2_PL2017,WProd, 86,5.119778
LH_midParietal,807_FED_20191204c_3T2_PL2017,SComp, 86,1.209152
