ROI,Effect,MeanEffect,StdEffect,StderrEffect
109,WComp,0.025105,0.188151,0.050285
109,Artic,0.518666,0.596446,0.159407
110,SProd,0.462347,1.631127,0.435937
110,EvSem,-0.067076,0.877500,0.234522
110,WProd,0.616344,1.251542,0.334489
110,SComp,-0.052112,0.588530,0.157291
110,WComp,-0.105343,0.748496,0.200044
110,Artic,0.571116,1.334674,0.356707
111,SProd,1.306008,2.538520,0.678448
111,EvSem,0.233857,0.729980,0.195095
111,WProd,1.039614,2.170317,0.580042
111,SComp,-0.025762,0.415261,0.110983
111,WComp,-0.051571,0.401894,0.107411
111,Artic,1.377844,2.604432,0.696064
112,SProd,0.255388,1.485746,0.397082
112,EvSem,-0.036676,0.934820,0.249841
112,WProd,0.788086,1.633880,0.436673
112,SComp,0.192405,0.677751,0.181137
112,WComp,0.001687,1.245812,0.332957
112,Artic,0.812838,1.655087,0.442341
113,SProd,0.533309,0.456636,0.122041
113,EvSem,0.416924,0.526946,0.140832
113,WProd,0.492610,0.444232,0.118726
113,SComp,0.203330,0.378679,0.101206
113,WComp,0.172251,0.295724,0.079036
113,Artic,0.422892,0.529944,0.141633
114,SProd,0.135536,0.281344,0.075192
114,EvSem,-0.004190,0.168549,0.045047
114,WProd,0.174024,0.267914,0.071603
114,SComp,-0.042350,0.116467,0.031127
114,WComp,-0.024158,0.119863,0.032035
114,Artic,0.233109,0.331004,0.088465
115,SProd,0.201576,0.498281,0.133171
115,EvSem,0.203887,0.384692,0.102813
115,WProd,0.434297,0.558129,0.149166
115,SComp,-0.034733,0.237101,0.063368
115,WComp,0.070620,0.208109,0.055619
115,Artic,0.360663,0.476090,0.127240
116,SProd,0.331541,0.717294,0.191705
116,EvSem,0.179736,0.396966,0.106094
116,WProd,0.411525,0.648586,0.173342
116,SComp,0.038762,0.263671,0.070469
116,WComp,0.013536,0.426673,0.114033
116,Artic,0.418469,0.734549,0.196316
117,SProd,-0.081549,2.027145,0.541777
117,EvSem,0.219678,1.634752,0.436906
117,WProd,0.576989,1.875520,0.501254
117,SComp,0.723078,1.300428,0.347554
117,WComp,0.597429,1.471230,0.393203
117,Artic,0.578181,2.777779,0.742393
118,SProd,0.441577,0.376522,0.100630
118,EvSem,0.224826,0.258010,0.068956
118,WProd,0.482370,0.428600,0.114548
118,SComp,0.021843,0.118921,0.031783
118,WComp,0.007985,0.166962,0.044623
118,Artic,0.358377,0.453236,0.121132
119,SProd,0.236306,0.360388,0.096318
119,EvSem,0.018321,0.174383,0.046606
119,WProd,0.292816,0.506163,0.135278
119,SComp,0.075371,0.186171,0.049756
119,WComp,0.127231,0.203071,0.054273
119,Artic,0.363716,0.559452,0.149520
120,SProd,1.008379,1.248998,0.333809
120,EvSem,0.386627,0.866333,0.231537
120,WProd,1.118069,1.262455,0.337405
120,SComp,0.059393,0.695751,0.185947
120,WComp,0.085588,0.981233,0.262246
120,Artic,0.936056,1.331957,0.355981
121,SProd,-0.157742,0.743856,0.198804
121,EvSem,-0.051322,0.779667,0.208375
121,WProd,-0.179074,0.885156,0.236568
121,SComp,0.151124,0.491631,0.131394
121,WComp,0.148447,0.451476,0.120662
121,Artic,0.036826,0.669796,0.179010
122,SProd,0.053829,0.176454,0.047159
122,EvSem,-0.058072,0.203892,0.054492
122,WProd,-0.006812,0.248363,0.066378
122,SComp,-0.043063,0.117550,0.031416
122,WComp,0.041176,0.177952,0.047560
122,Artic,0.115125,0.326772,0.087334
123,SProd,0.457380,1.133787,0.303017
123,EvSem,0.297247,0.683890,0.182777
123,WProd,0.814450,1.376134,0.367787
123,SComp,0.026101,0.791858,0.211633
123,WComp,0.078619,1.063654,0.284273
123,Artic,0.646676,1.673621,0.447294
124,SProd,0.091320,0.477585,0.127640
124,EvSem,0.079155,0.315603,0.084349
124,WProd,0.363377,0.556717,0.148789
124,SComp,0.070604,0.284077,0.075923
124,WComp,-0.007108,0.244048,0.065225
124,Artic,0.185357,0.534331,0.142806
125,SProd,-0.038584,0.419019,0.111987
125,EvSem,-0.146499,0.236784,0.063283
125,WProd,0.149595,0.404241,0.108038
125,SComp,-0.018647,0.336762,0.090003
125,WComp,-0.079307,0.285882,0.076405
125,Artic,0.151800,0.524815,0.140263
126,SProd,1.380197,2.864375,0.765536
126,EvSem,-0.070535,1.256741,0.335878
126,WProd,0.991391,2.558067,0.683672
126,SComp,-0.047327,0.737734,0.197168
126,WComp,-0.109837,0.921974,0.246408
126,Artic,1.353503,2.950093,0.788445
127,SProd,0.513542,0.616346,0.164725
127,EvSem,0.293974,0.437024,0.116800
127,WProd,0.717183,0.726481,0.194160
127,SComp,0.110322,0.180335,0.048197
127,WComp,0.069728,0.271534,0.072570
127,Artic,0.649749,0.744050,0.198856
128,SProd,0.394718,0.455792,0.121815
128,EvSem,0.313083,0.287007,0.076706
128,WProd,0.442005,0.428592,0.114546
128,SComp,0.337447,0.324856,0.086821
128,WComp,0.204102,0.340270,0.090941
128,Artic,0.400747,0.513300,0.137185
129,SProd,0.088142,0.272792,0.072907
129,EvSem,0.086627,0.163088,0.043587
129,WProd,0.195654,0.326058,0.087143
129,SComp,0.026857,0.139737,0.037346
129,WComp,0.019975,0.193667,0.051760
129,Artic,0.201998,0.333978,0.089259
130,SProd,0.429418,0.797976,0.213268
130,EvSem,0.283116,0.649587,0.173609
130,WProd,0.431906,1.060685,0.283480
130,SComp,0.097771,0.437235,0.116856
130,WComp,0.028522,0.510456,0.136425
130,Artic,0.510658,1.119848,0.299292
131,SProd,0.616834,0.664889,0.177699
131,EvSem,0.340865,0.565975,0.151263
131,WProd,0.785184,0.739679,0.197687
131,SComp,0.112451,0.487844,0.130382
131,WComp,0.156842,0.565670,0.151182
131,Artic,0.741727,0.728420,0.194678
132,SProd,0.236006,0.401266,0.107243
132,EvSem,0.131606,0.302402,0.080820
132,WProd,0.328100,0.394677,0.105482
132,SComp,0.108242,0.260026,0.069495
132,WComp,0.057319,0.302713,0.080903
132,Artic,0.268871,0.446595,0.119357
133,SProd,0.605927,0.583140,0.155851
133,EvSem,0.249930,0.456113,0.121901
133,WProd,0.724966,0.680070,0.181756
133,SComp,0.102374,0.299465,0.080035
133,WComp,0.196545,0.479150,0.128058
133,Artic,0.827531,0.674530,0.180276
134,SProd,-0.168400,0.833458,0.222751
134,EvSem,-0.468153,1.666753,0.445459
134,WProd,0.072183,0.627104,0.167601
134,SComp,0.002894,0.823363,0.220053
134,WComp,0.123625,0.906818,0.242357
134,Artic,0.208837,1.082316,0.289261
135,SProd,0.024112,0.427679,0.114302
135,EvSem,-0.023586,0.178098,0.047599
135,WProd,0.112768,0.380307,0.101641
135,SComp,-0.018763,0.150181,0.040138
135,WComp,-0.078908,0.204079,0.054542
135,Artic,0.076257,0.451201,0.120589
136,SProd,-0.083396,0.450366,0.120365
136,EvSem,-0.015190,0.363835,0.097239
136,WProd,0.348937,0.732600,0.195796
136,SComp,0.052953,0.372368,0.099520
136,WComp,-0.013345,0.353547,0.094490
136,Artic,0.134377,0.571907,0.152848
137,SProd,0.260568,0.569069,0.152090
137,EvSem,0.093406,0.381907,0.102069
137,WProd,0.169008,0.601687,0.160808
137,SComp,0.041125,0.272264,0.072765
137,WComp,0.077443,0.302485,0.080842
137,Artic,0.321370,0.661461,0.176783
138,SProd,0.131604,0.391291,0.104577
138,EvSem,-0.011133,0.241263,0.064480
138,WProd,0.086378,0.322560,0.086208
138,SComp,-0.117437,0.309238,0.082647
138,WComp,-0.079219,0.263238,0.070353
138,Artic,0.063139,0.435973,0.116519
139,SProd,0.372178,0.573067,0.153158
139,EvSem,0.079252,0.373890,0.099926
139,WProd,0.301902,0.467108,0.124840
139,SComp,0.024866,0.081431,0.021763
139,WComp,-0.031999,0.321138,0.085828
139,Artic,0.404925,0.792561,0.211821
140,SProd,1.173569,1.001828,0.267750
140,EvSem,0.337016,0.528584,0.141270
140,WProd,0.909958,0.946724,0.253023
140,SComp,-0.170033,0.571292,0.152684
140,WComp,-0.006630,0.741134,0.198076
140,Artic,0.884949,1.243909,0.332449
141,SProd,0.293379,0.577808,0.154426
141,EvSem,0.149309,0.421199,0.112570
141,WProd,0.198971,0.568445,0.151923
141,SComp,0.035147,0.333080,0.089019
141,WComp,-0.051768,0.299159,0.079954
141,Artic,0.107826,0.492493,0.131624
142,SProd,-0.123994,0.367228,0.098146
142,EvSem,-0.168017,0.349912,0.093518
142,WProd,-0.058596,0.509698,0.136223
142,SComp,0.021326,0.315018,0.084192
142,WComp,0.044957,0.452877,0.121036
142,Artic,0.017969,0.729618,0.194999
143,SProd,0.219718,0.818254,0.218688
143,EvSem,0.102162,0.426559,0.114003
143,WProd,0.076626,0.554425,0.148176
143,SComp,-0.045210,0.241542,0.064555
143,WComp,0.011876,0.256000,0.068419
143,Artic,0.067844,0.460394,0.123046
144,SProd,0.253476,0.470164,0.125657
144,EvSem,0.162247,0.443758,0.118599
144,WProd,0.034107,0.352634,0.094245
144,SComp,0.056581,0.134910,0.036056
144,WComp,0.037496,0.194345,0.051941
144,Artic,0.183026,0.383039,0.102371
145,SProd,0.214259,0.553266,0.147866
145,EvSem,0.108985,0.535888,0.143222
145,WProd,0.197654,0.607276,0.162301
145,SComp,-0.010788,0.275728,0.073691
145,WComp,-0.189775,0.301522,0.080585
145,Artic,-0.118905,0.689873,0.184376
146,SProd,0.036921,0.110829,0.029620
146,EvSem,0.029118,0.093899,0.025096
146,WProd,0.017538,0.111995,0.029932
146,SComp,-0.009486,0.062668,0.016749
146,WComp,0.028362,0.072409,0.019352
146,Artic,0.055642,0.173756,0.046438
147,SProd,0.000000,0.000000,0.000000
147,EvSem,0.000000,0.000000,0.000000
147,WProd,0.000000,0.000000,0.000000
147,SComp,0.000000,0.000000,0.000000
147,WComp,0.000000,0.000000,0.000000
147,Artic,0.000000,0.000000,0.000000
148,SProd,0.082911,0.240300,0.064223
148,EvSem,0.011793,0.274839,0.073454
148,WProd,0.048146,0.320572,0.085676
148,SComp,0.017996,0.165756,0.044300
148,WComp,0.050246,0.153869,0.041123
148,Artic,0.055358,0.231214,0.061795
149,SProd,0.024147,0.090351,0.024147
149,EvSem,0.020985,0.078518,0.020985
149,WProd,0.009811,0.036709,0.009811
149,SComp,0.011382,0.042589,0.011382
149,WComp,0.007099,0.026564,0.007099
149,Artic,0.017966,0.067224,0.017966
150,SProd,0.036100,0.135076,0.036100
150,EvSem,-0.007427,0.027788,0.007427
150,WProd,-0.001750,0.006547,0.001750
150,SComp,-0.004331,0.016204,0.004331
150,WComp,0.006485,0.024265,0.006485
150,Artic,0.021391,0.080037,0.021391
151,SProd,0.000000,0.000000,0.000000
151,EvSem,0.000000,0.000000,0.000000
151,WProd,0.000000,0.000000,0.000000
151,SComp,0.000000,0.000000,0.000000
151,WComp,0.000000,0.000000,0.000000
151,Artic,0.000000,0.000000,0.000000
152,SProd,0.000000,0.000000,0.000000
152,EvSem,0.000000,0.000000,0.000000
152,WProd,0.000000,0.000000,0.000000
152,SComp,0.000000,0.000000,0.000000
152,WComp,0.000000,0.000000,0.000000
152,Artic,0.000000,0.000000,0.000000
153,SProd,0.000000,0.000000,0.000000
153,EvSem,0.000000,0.000000,0.000000
153,WProd,0.000000,0.000000,0.000000
153,SComp,0.000000,0.000000,0.000000
153,WComp,0.000000,0.000000,0.000000
153,Artic,0.000000,0.000000,0.000000
154,SProd,0.000000,0.000000,0.000000
154,EvSem,0.000000,0.000000,0.000000
154,WProd,0.000000,0.000000,0.000000
154,SComp,0.000000,0.000000,0.000000
154,WComp,0.000000,0.000000,0.000000
154,Artic,0.000000,0.000000,0.000000
155,SProd,0.000000,0.000000,0.000000
155,EvSem,0.000000,0.000000,0.000000
155,WProd,0.000000,0.000000,0.000000
155,SComp,0.000000,0.000000,0.000000
155,WComp,0.000000,0.000000,0.000000
155,Artic,0.000000,0.000000,0.000000
156,SProd,0.000000,0.000000,0.000000
156,EvSem,0.000000,0.000000,0.000000
156,WProd,0.000000,0.000000,0.000000
156,SComp,0.000000,0.000000,0.000000
156,WComp,0.000000,0.000000,0.000000
156,Artic,0.000000,0.000000,0.000000
