ROI,Subject,Effect, LocalizerSize,EffectSize
7,824_FED_20200130a_3T2_PL2017,N, 37,0.149430
7,825_FED_20200130b_3T2_PL2017,S, 37,0.372396
7,825_FED_20200130b_3T2_PL2017,N, 37,0.876380
7,826_FED_20200130c_3T2_PL2017,S, 37,2.261865
7,826_FED_20200130c_3T2_PL2017,N, 37,1.789770
7,827_FED_20200130d_3T2_PL2017,S, 37,-0.035804
7,827_FED_20200130d_3T2_PL2017,N, 37,0.046892
7,828_FED_20200205c_3T2_PL2017,S, 37,1.756958
7,828_FED_20200205c_3T2_PL2017,N, 37,1.250395
7,831_FED_20200213b_3T2_PL2017,S, 37,0.337737
7,831_FED_20200213b_3T2_PL2017,N, 37,-0.021648
8,770_FED_20191120c_3T2_PL2017,S, 74,-0.191759
8,770_FED_20191120c_3T2_PL2017,N, 74,0.295150
8,788_FED_20191120b_3T2_PL2017,S, 74,0.915590
8,788_FED_20191120b_3T2_PL2017,N, 74,-0.338491
8,803_FED_20191120d_3T2_PL2017,S, 74,0.927856
8,803_FED_20191120d_3T2_PL2017,N, 74,0.469526
8,805_FED_20191204a_3T2_PL2017,S, 74,1.420176
8,805_FED_20191204a_3T2_PL2017,N, 74,0.779499
8,806_FED_20191204b_3T2_PL2017,S, 74,0.604158
8,806_FED_20191204b_3T2_PL2017,N, 74,0.142896
8,807_FED_20191204c_3T2_PL2017,S, 74,0.668474
8,807_FED_20191204c_3T2_PL2017,N, 74,0.857954
8,797_FED_20200205a_3T2_PL2017,S, 74,-0.049682
8,797_FED_20200205a_3T2_PL2017,N, 74,0.084926
8,261_FED_20200205b_3T2_PL2017,S, 74,0.963758
8,261_FED_20200205b_3T2_PL2017,N, 74,0.242447
8,824_FED_20200130a_3T2_PL2017,S, 74,-0.201295
8,824_FED_20200130a_3T2_PL2017,N, 74,-0.228625
8,825_FED_20200130b_3T2_PL2017,S, 74,0.082347
8,825_FED_20200130b_3T2_PL2017,N, 74,0.535112
8,826_FED_20200130c_3T2_PL2017,S, 74,2.004888
8,826_FED_20200130c_3T2_PL2017,N, 74,0.916309
8,827_FED_20200130d_3T2_PL2017,S, 74,-0.121359
8,827_FED_20200130d_3T2_PL2017,N, 74,-0.032182
8,828_FED_20200205c_3T2_PL2017,S, 74,1.877850
8,828_FED_20200205c_3T2_PL2017,N, 74,1.746857
8,831_FED_20200213b_3T2_PL2017,S, 74,0.340006
8,831_FED_20200213b_3T2_PL2017,N, 74,-0.109496
9,770_FED_20191120c_3T2_PL2017,S, 46,0.298787
9,770_FED_20191120c_3T2_PL2017,N, 46,0.535633
9,788_FED_20191120b_3T2_PL2017,S, 46,0.425804
9,788_FED_20191120b_3T2_PL2017,N, 46,-0.212781
9,803_FED_20191120d_3T2_PL2017,S, 46,1.584029
9,803_FED_20191120d_3T2_PL2017,N, 46,0.694766
9,805_FED_20191204a_3T2_PL2017,S, 46,1.111453
9,805_FED_20191204a_3T2_PL2017,N, 46,0.912584
9,806_FED_20191204b_3T2_PL2017,S, 46,0.692905
9,806_FED_20191204b_3T2_PL2017,N, 46,0.596219
9,807_FED_20191204c_3T2_PL2017,S, 46,0.330148
9,807_FED_20191204c_3T2_PL2017,N, 46,0.386309
9,797_FED_20200205a_3T2_PL2017,S, 46,-0.034318
9,797_FED_20200205a_3T2_PL2017,N, 46,0.078371
9,261_FED_20200205b_3T2_PL2017,S, 46,1.422791
9,261_FED_20200205b_3T2_PL2017,N, 46,0.871613
9,824_FED_20200130a_3T2_PL2017,S, 46,0.097254
9,824_FED_20200130a_3T2_PL2017,N, 46,0.050025
9,825_FED_20200130b_3T2_PL2017,S, 46,0.123641
9,825_FED_20200130b_3T2_PL2017,N, 46,0.361266
9,826_FED_20200130c_3T2_PL2017,S, 46,2.244192
9,826_FED_20200130c_3T2_PL2017,N, 46,1.978888
9,827_FED_20200130d_3T2_PL2017,S, 46,1.324455
9,827_FED_20200130d_3T2_PL2017,N, 46,0.963496
9,828_FED_20200205c_3T2_PL2017,S, 46,1.679376
9,828_FED_20200205c_3T2_PL2017,N, 46,1.866166
9,831_FED_20200213b_3T2_PL2017,S, 46,0.342880
9,831_FED_20200213b_3T2_PL2017,N, 46,-0.119012
10,770_FED_20191120c_3T2_PL2017,S, 162,0.175621
10,770_FED_20191120c_3T2_PL2017,N, 162,0.389194
10,788_FED_20191120b_3T2_PL2017,S, 162,0.047596
10,788_FED_20191120b_3T2_PL2017,N, 162,-0.422563
10,803_FED_20191120d_3T2_PL2017,S, 162,0.359046
10,803_FED_20191120d_3T2_PL2017,N, 162,-0.012630
10,805_FED_20191204a_3T2_PL2017,S, 162,0.946510
10,805_FED_20191204a_3T2_PL2017,N, 162,0.325744
10,806_FED_20191204b_3T2_PL2017,S, 162,0.238412
10,806_FED_20191204b_3T2_PL2017,N, 162,-0.143968
10,807_FED_20191204c_3T2_PL2017,S, 162,0.357087
10,807_FED_20191204c_3T2_PL2017,N, 162,0.283752
10,797_FED_20200205a_3T2_PL2017,S, 162,0.045919
10,797_FED_20200205a_3T2_PL2017,N, 162,-0.035499
10,261_FED_20200205b_3T2_PL2017,S, 162,1.137693
10,261_FED_20200205b_3T2_PL2017,N, 162,-0.085806
10,824_FED_20200130a_3T2_PL2017,S, 162,0.466672
10,824_FED_20200130a_3T2_PL2017,N, 162,0.243458
10,825_FED_20200130b_3T2_PL2017,S, 162,0.088692
10,825_FED_20200130b_3T2_PL2017,N, 162,0.000340
10,826_FED_20200130c_3T2_PL2017,S, 162,3.583910
10,826_FED_20200130c_3T2_PL2017,N, 162,2.891515
10,827_FED_20200130d_3T2_PL2017,S, 162,0.843337
10,827_FED_20200130d_3T2_PL2017,N, 162,0.433045
10,828_FED_20200205c_3T2_PL2017,S, 162,1.215224
10,828_FED_20200205c_3T2_PL2017,N, 162,0.702463
10,831_FED_20200213b_3T2_PL2017,S, 162,0.102538
10,831_FED_20200213b_3T2_PL2017,N, 162,-0.128123
11,770_FED_20191120c_3T2_PL2017,S, 294,0.112401
11,770_FED_20191120c_3T2_PL2017,N, 294,0.169465
11,788_FED_20191120b_3T2_PL2017,S, 294,0.281463
11,788_FED_20191120b_3T2_PL2017,N, 294,-0.132205
11,803_FED_20191120d_3T2_PL2017,S, 294,1.161327
11,803_FED_20191120d_3T2_PL2017,N, 294,0.380452
11,805_FED_20191204a_3T2_PL2017,S, 294,1.391760
11,805_FED_20191204a_3T2_PL2017,N, 294,0.519313
11,806_FED_20191204b_3T2_PL2017,S, 294,0.533664
11,806_FED_20191204b_3T2_PL2017,N, 294,0.224058
11,807_FED_20191204c_3T2_PL2017,S, 294,0.501420
11,807_FED_20191204c_3T2_PL2017,N, 294,0.485228
11,797_FED_20200205a_3T2_PL2017,S, 294,0.008723
11,797_FED_20200205a_3T2_PL2017,N, 294,-0.070778
11,261_FED_20200205b_3T2_PL2017,S, 294,1.070495
11,261_FED_20200205b_3T2_PL2017,N, 294,0.102463
11,824_FED_20200130a_3T2_PL2017,S, 294,0.350464
11,824_FED_20200130a_3T2_PL2017,N, 294,0.295336
11,825_FED_20200130b_3T2_PL2017,S, 294,-0.343799
11,825_FED_20200130b_3T2_PL2017,N, 294,-0.141921
11,826_FED_20200130c_3T2_PL2017,S, 294,1.536175
11,826_FED_20200130c_3T2_PL2017,N, 294,1.120753
11,827_FED_20200130d_3T2_PL2017,S, 294,0.092658
11,827_FED_20200130d_3T2_PL2017,N, 294,0.110917
11,828_FED_20200205c_3T2_PL2017,S, 294,1.252151
11,828_FED_20200205c_3T2_PL2017,N, 294,1.018221
11,831_FED_20200213b_3T2_PL2017,S, 294,0.421002
11,831_FED_20200213b_3T2_PL2017,N, 294,-0.018705
12,770_FED_20191120c_3T2_PL2017,S, 64,0.125242
12,770_FED_20191120c_3T2_PL2017,N, 64,0.252071
12,788_FED_20191120b_3T2_PL2017,S, 64,0.143567
12,788_FED_20191120b_3T2_PL2017,N, 64,-0.057158
12,803_FED_20191120d_3T2_PL2017,S, 64,1.185366
12,803_FED_20191120d_3T2_PL2017,N, 64,1.042051
12,805_FED_20191204a_3T2_PL2017,S, 64,0.446457
12,805_FED_20191204a_3T2_PL2017,N, 64,0.258478
12,806_FED_20191204b_3T2_PL2017,S, 64,-0.023062
12,806_FED_20191204b_3T2_PL2017,N, 64,-0.214736
12,807_FED_20191204c_3T2_PL2017,S, 64,0.406859
12,807_FED_20191204c_3T2_PL2017,N, 64,0.443170
12,797_FED_20200205a_3T2_PL2017,S, 64,0.017423
12,797_FED_20200205a_3T2_PL2017,N, 64,-0.034681
12,261_FED_20200205b_3T2_PL2017,S, 64,0.782588
12,261_FED_20200205b_3T2_PL2017,N, 64,0.533875
12,824_FED_20200130a_3T2_PL2017,S, 64,0.672981
12,824_FED_20200130a_3T2_PL2017,N, 64,0.416613
12,825_FED_20200130b_3T2_PL2017,S, 64,-0.385343
12,825_FED_20200130b_3T2_PL2017,N, 64,-0.342972
12,826_FED_20200130c_3T2_PL2017,S, 64,0.550709
12,826_FED_20200130c_3T2_PL2017,N, 64,0.052367
12,827_FED_20200130d_3T2_PL2017,S, 64,-0.233310
12,827_FED_20200130d_3T2_PL2017,N, 64,-0.115748
12,828_FED_20200205c_3T2_PL2017,S, 64,0.819166
12,828_FED_20200205c_3T2_PL2017,N, 64,0.591595
12,831_FED_20200213b_3T2_PL2017,S, 64,-0.374344
12,831_FED_20200213b_3T2_PL2017,N, 64,-0.259871
