ROI,Subject,Effect, LocalizerSize,EffectSize
LH_postParietal,129_KAN_prod_08_PL2017,H, 395,2.483795
LH_postParietal,129_KAN_prod_08_PL2017,E, 395,1.485950
LH_postParietal,140_KAN_prod_01_PL2017,H, 395,-0.375903
LH_postParietal,140_KAN_prod_01_PL2017,E, 395,0.811764
LH_postParietal,147_KAN_prod_04_PL2017,H, 395,6.831903
LH_postParietal,147_KAN_prod_04_PL2017,E, 395,5.205836
LH_postParietal,165_KAN_prod_07_PL2017,H, 395,5.775596
LH_postParietal,165_KAN_prod_07_PL2017,E, 395,4.336443
LH_postParietal,072_KAN_prod_02_PL2017,H, 395,5.905956
LH_postParietal,072_KAN_prod_02_PL2017,E, 395,4.308116
LH_postParietal,127_KAN_prod_03_PL2017,H, 395,2.662915
LH_postParietal,127_KAN_prod_03_PL2017,E, 395,2.094725
LH_postParietal,189_FED_20150916a_3T2_PL2017,H, 395,5.222326
LH_postParietal,189_FED_20150916a_3T2_PL2017,E, 395,3.860012
LH_postParietal,214_FED_20150917a_3T2_PL2017,H, 395,4.788365
LH_postParietal,214_FED_20150917a_3T2_PL2017,E, 395,2.468508
LH_postParietal,215_KAN_evDB_20140724a_PL2017,H, 395,3.311708
LH_postParietal,215_KAN_evDB_20140724a_PL2017,E, 395,2.859298
LH_postParietal,326_FED_20160523e_3T2_PL2017,H, 395,2.970935
LH_postParietal,326_FED_20160523e_3T2_PL2017,E, 395,2.409263
LH_postParietal,327_FED_20150923b_3T2_PL2017,H, 395,3.315897
LH_postParietal,327_FED_20150923b_3T2_PL2017,E, 395,2.002600
LH_midParietal,129_KAN_prod_08_PL2017,H, 86,1.661046
LH_midParietal,129_KAN_prod_08_PL2017,E, 86,1.066376
LH_midParietal,140_KAN_prod_01_PL2017,H, 86,-0.411047
LH_midParietal,140_KAN_prod_01_PL2017,E, 86,0.414889
LH_midParietal,147_KAN_prod_04_PL2017,H, 86,7.543473
LH_midParietal,147_KAN_prod_04_PL2017,E, 86,5.948007
LH_midParietal,165_KAN_prod_07_PL2017,H, 86,5.244095
LH_midParietal,165_KAN_prod_07_PL2017,E, 86,4.104336
LH_midParietal,072_KAN_prod_02_PL2017,H, 86,4.503878
LH_midParietal,072_KAN_prod_02_PL2017,E, 86,3.126371
LH_midParietal,127_KAN_prod_03_PL2017,H, 86,2.490827
LH_midParietal,127_KAN_prod_03_PL2017,E, 86,1.608763
LH_midParietal,189_FED_20150916a_3T2_PL2017,H, 86,4.021481
LH_midParietal,189_FED_20150916a_3T2_PL2017,E, 86,3.173906
LH_midParietal,214_FED_20150917a_3T2_PL2017,H, 86,5.303935
LH_midParietal,214_FED_20150917a_3T2_PL2017,E, 86,1.551118
LH_midParietal,215_KAN_evDB_20140724a_PL2017,H, 86,2.999112
LH_midParietal,215_KAN_evDB_20140724a_PL2017,E, 86,2.396796
LH_midParietal,326_FED_20160523e_3T2_PL2017,H, 86,2.223341
LH_midParietal,326_FED_20160523e_3T2_PL2017,E, 86,1.665881
LH_midParietal,327_FED_20150923b_3T2_PL2017,H, 86,2.979720
LH_midParietal,327_FED_20150923b_3T2_PL2017,E, 86,1.372777
LH_antParietal,129_KAN_prod_08_PL2017,H, 201,1.100666
LH_antParietal,129_KAN_prod_08_PL2017,E, 201,0.752499
LH_antParietal,140_KAN_prod_01_PL2017,H, 201,0.493287
LH_antParietal,140_KAN_prod_01_PL2017,E, 201,0.745213
LH_antParietal,147_KAN_prod_04_PL2017,H, 201,4.916617
LH_antParietal,147_KAN_prod_04_PL2017,E, 201,3.638673
LH_antParietal,165_KAN_prod_07_PL2017,H, 201,3.344654
LH_antParietal,165_KAN_prod_07_PL2017,E, 201,2.527881
LH_antParietal,072_KAN_prod_02_PL2017,H, 201,3.152894
LH_antParietal,072_KAN_prod_02_PL2017,E, 201,2.071386
LH_antParietal,127_KAN_prod_03_PL2017,H, 201,2.326221
LH_antParietal,127_KAN_prod_03_PL2017,E, 201,1.735509
LH_antParietal,189_FED_20150916a_3T2_PL2017,H, 201,2.972349
LH_antParietal,189_FED_20150916a_3T2_PL2017,E, 201,2.372970
LH_antParietal,214_FED_20150917a_3T2_PL2017,H, 201,3.136611
LH_antParietal,214_FED_20150917a_3T2_PL2017,E, 201,1.186156
LH_antParietal,215_KAN_evDB_20140724a_PL2017,H, 201,2.076162
LH_antParietal,215_KAN_evDB_20140724a_PL2017,E, 201,1.509147
LH_antParietal,326_FED_20160523e_3T2_PL2017,H, 201,3.181427
LH_antParietal,326_FED_20160523e_3T2_PL2017,E, 201,2.226110
LH_antParietal,327_FED_20150923b_3T2_PL2017,H, 201,2.492042
LH_antParietal,327_FED_20150923b_3T2_PL2017,E, 201,1.176246
LH_supFrontal,129_KAN_prod_08_PL2017,H, 179,1.986554
LH_supFrontal,129_KAN_prod_08_PL2017,E, 179,1.011421
LH_supFrontal,140_KAN_prod_01_PL2017,H, 179,1.948063
LH_supFrontal,140_KAN_prod_01_PL2017,E, 179,2.266237
LH_supFrontal,147_KAN_prod_04_PL2017,H, 179,2.049063
LH_supFrontal,147_KAN_prod_04_PL2017,E, 179,1.307296
LH_supFrontal,165_KAN_prod_07_PL2017,H, 179,2.906333
LH_supFrontal,165_KAN_prod_07_PL2017,E, 179,2.265395
LH_supFrontal,072_KAN_prod_02_PL2017,H, 179,2.359521
LH_supFrontal,072_KAN_prod_02_PL2017,E, 179,1.886044
LH_supFrontal,127_KAN_prod_03_PL2017,H, 179,2.016519
LH_supFrontal,127_KAN_prod_03_PL2017,E, 179,1.277524
LH_supFrontal,189_FED_20150916a_3T2_PL2017,H, 179,3.759586
LH_supFrontal,189_FED_20150916a_3T2_PL2017,E, 179,3.104369
LH_supFrontal,214_FED_20150917a_3T2_PL2017,H, 179,3.521959
LH_supFrontal,214_FED_20150917a_3T2_PL2017,E, 179,1.311044
LH_supFrontal,215_KAN_evDB_20140724a_PL2017,H, 179,2.089109
LH_supFrontal,215_KAN_evDB_20140724a_PL2017,E, 179,1.594970
LH_supFrontal,326_FED_20160523e_3T2_PL2017,H, 179,1.256458
LH_supFrontal,326_FED_20160523e_3T2_PL2017,E, 179,0.963704
LH_supFrontal,327_FED_20150923b_3T2_PL2017,H, 179,2.407274
LH_supFrontal,327_FED_20150923b_3T2_PL2017,E, 179,0.613483
LH_Precentral_A_precG,129_KAN_prod_08_PL2017,H, 118,2.152134
LH_Precentral_A_precG,129_KAN_prod_08_PL2017,E, 118,1.153650
LH_Precentral_A_precG,140_KAN_prod_01_PL2017,H, 118,1.028394
LH_Precentral_A_precG,140_KAN_prod_01_PL2017,E, 118,1.431603
LH_Precentral_A_precG,147_KAN_prod_04_PL2017,H, 118,3.179704
LH_Precentral_A_precG,147_KAN_prod_04_PL2017,E, 118,2.487247
LH_Precentral_A_precG,165_KAN_prod_07_PL2017,H, 118,3.423091
LH_Precentral_A_precG,165_KAN_prod_07_PL2017,E, 118,2.726390
LH_Precentral_A_precG,072_KAN_prod_02_PL2017,H, 118,2.666103
LH_Precentral_A_precG,072_KAN_prod_02_PL2017,E, 118,1.510671
LH_Precentral_A_precG,127_KAN_prod_03_PL2017,H, 118,2.306962
LH_Precentral_A_precG,127_KAN_prod_03_PL2017,E, 118,1.715466
LH_Precentral_A_precG,189_FED_20150916a_3T2_PL2017,H, 118,3.296755
LH_Precentral_A_precG,189_FED_20150916a_3T2_PL2017,E, 118,2.455084
LH_Precentral_A_precG,214_FED_20150917a_3T2_PL2017,H, 118,4.968696
LH_Precentral_A_precG,214_FED_20150917a_3T2_PL2017,E, 118,2.248405
LH_Precentral_A_precG,215_KAN_evDB_20140724a_PL2017,H, 118,1.776826
LH_Precentral_A_precG,215_KAN_evDB_20140724a_PL2017,E, 118,1.241482
LH_Precentral_A_precG,326_FED_20160523e_3T2_PL2017,H, 118,2.452479
LH_Precentral_A_precG,326_FED_20160523e_3T2_PL2017,E, 118,1.866302
LH_Precentral_A_precG,327_FED_20150923b_3T2_PL2017,H, 118,2.565287
LH_Precentral_A_precG,327_FED_20150923b_3T2_PL2017,E, 118,1.425252
LH_Precentral_B_IFGop,129_KAN_prod_08_PL2017,H, 63,0.657112
LH_Precentral_B_IFGop,129_KAN_prod_08_PL2017,E, 63,0.269793
LH_Precentral_B_IFGop,140_KAN_prod_01_PL2017,H, 63,0.937146
LH_Precentral_B_IFGop,140_KAN_prod_01_PL2017,E, 63,1.368418
LH_Precentral_B_IFGop,147_KAN_prod_04_PL2017,H, 63,1.992437
LH_Precentral_B_IFGop,147_KAN_prod_04_PL2017,E, 63,1.436873
LH_Precentral_B_IFGop,165_KAN_prod_07_PL2017,H, 63,2.023774
LH_Precentral_B_IFGop,165_KAN_prod_07_PL2017,E, 63,1.663545
LH_Precentral_B_IFGop,072_KAN_prod_02_PL2017,H, 63,2.631306
