cond1,cond2,expt_data,ROI,p_value_uncorrected,p_value_fdr_corrected,cohen_d
SComp,WComp,expt1_prod/expt1_prod,1,0.3067914426376,0.3067914426376,0.39345261661394315
SComp,WComp,expt1_prod/expt1_prod,2,0.043381168329772256,0.052057401995726706,0.7997201791256937
SComp,WComp,expt1_prod/expt1_prod,3,0.035207775752518294,0.052057401995726706,0.8364947597060632
SComp,WComp,expt1_prod/expt1_prod,4,4.000566757736391e-4,0.0012001700273209174,1.5187823920613095
SComp,WComp,expt1_prod/expt1_prod,5,0.0014251294739322444,0.0028502589478644888,1.337522352772759
SComp,WComp,expt1_prod/expt1_prod,6,2.113668095276194e-4,0.0012001700273209174,1.608232705816805
